,open,high,low,close,volume
2006-02-17,146.1900,146.2200,144.0600,145.5400,2407200
2006-02-21,145.5600,145.7500,143.0100,143.4500,2539800
2006-02-22,143.4500,145.5300,143.2300,145.5300,2664200
2006-02-23,145.6100,145.6100,143.7900,143.9600,2457400
2006-02-24,143.0500,145.4000,143.0500,144.1600,2314700
2006-02-27,144.8100,145.2500,143.3400,143.8200,2282200
2006-02-28,143.6000,144.1600,141.1100,141.2900,3911700
2006-03-01,141.9800,143.7400,141.5600,143.1500,2989900
2006-03-02,143.0700,144.8600,142.2400,144.0000,2902300
2006-03-03,143.8800,147.4800,143.1000,146.0000,4042700
2006-03-06,146.5400,147.0800,144.3100,145.0200,2900600
2006-03-07,144.1500,144.4600,143.1700,144.2800,2775400
2006-03-08,143.5500,144.6700,141.2600,142.4900,3633100
2006-03-09,142.6600,143.4000,141.2000,141.7000,2262100
2006-03-10,141.6300,142.4500,140.1500,141.5300,3247000
2006-03-13,142.3500,142.9500,139.1800,140.7200,4945700
2006-03-14,145.8300,149.5000,145.6200,149.4200,11360100
2006-03-15,148.1000,149.6400,147.5900,149.0000,7557100
2006-03-16,149.0000,149.6900,147.4500,147.6900,6025800
2006-03-17,148.2500,151.5400,148.0300,150.3600,6670000
2006-03-20,149.8300,152.6600,149.8000,152.1800,4896800
2006-03-21,151.6100,152.0000,149.0100,149.4000,4460600
2006-03-22,148.4000,152.3600,148.3000,151.8200,3770800
2006-03-23,151.1700,151.9600,150.4500,151.6700,3852700
2006-03-24,151.6800,152.5700,150.8800,152.1700,2651700
2006-03-27,152.2700,155.3600,152.1300,155.0000,4314600
2006-03-28,155.0100,157.8200,154.1600,154.1600,6481600
2006-03-29,154.9000,157.5700,154.8400,156.9000,4458100
2006-03-30,157.7300,159.6300,155.7100,156.8100,4771000
2006-03-31,157.0000,158.3800,156.2500,156.9600,3298400
2006-04-03,157.9900,159.8800,156.9200,158.1200,3979800
2006-04-04,158.7000,161.3600,158.1200,161.0000,5088800
2006-04-05,160.5000,161.9200,160.0000,160.7500,4191500
2006-04-06,160.9500,162.0700,160.0700,162.0400,4180900
2006-04-07,161.0500,163.1600,159.8900,161.0200,4964100
2006-04-10,162.5000,164.0500,161.4500,162.4600,4470700
2006-04-11,163.0000,163.2999,158.5100,159.1500,4962800
2006-04-12,159.2800,160.3000,158.4000,159.5200,3404000
2006-04-13,158.4500,159.6900,158.2000,159.4300,2217100
2006-04-17,160.2500,163.2100,160.0000,161.9400,3381700
2006-04-18,162.7500,166.1799,161.3200,165.5500,4828300
2006-04-19,164.5500,167.5700,163.6000,167.0500,4670400
2006-04-20,166.0600,169.3100,166.0600,168.2000,4893900
2006-04-21,168.6200,168.6600,165.3200,165.8900,3591500
2006-04-24,165.5000,166.2700,163.5000,165.3500,3431400
2006-04-25,165.3500,165.6000,161.7600,162.8000,3361400
2006-04-26,163.0000,164.6500,162.2000,163.4000,3032600
2006-04-27,162.6300,165.7900,162.1000,163.9700,4063900
2006-04-28,163.8100,164.8900,158.6500,160.2900,5349000
2006-05-01,161.1000,161.6700,156.0800,156.4500,5652300
2006-05-02,157.6000,160.0000,157.1200,158.8300,3710700
2006-05-03,159.5000,159.8500,157.7500,159.1500,2521000
2006-05-04,159.0000,160.3300,158.0000,158.0400,2554600
2006-05-05,159.7500,164.6000,159.6900,164.3900,3737500
2006-05-08,164.3900,166.5500,162.2000,163.5300,2395700
2006-05-09,163.7500,166.2600,163.7000,165.7500,2615300
2006-05-10,164.8500,165.4100,162.0500,164.0900,3215800
2006-05-11,164.0700,164.4900,158.6000,159.2800,3639600
2006-05-12,158.1800,159.7000,156.0700,156.1100,4579300
2006-05-15,155.0000,157.0000,151.1100,153.1400,6119200
2006-05-16,153.0000,155.1100,150.6200,152.7000,4016000
2006-05-17,150.8500,151.1500,147.0000,148.2100,7477600
2006-05-18,148.9300,150.2500,146.2500,147.0300,6076200
2006-05-19,148.3000,150.4500,146.7500,149.4100,6502500
2006-05-22,147.9400,148.5100,143.3400,146.1500,8472600
2006-05-23,148.0500,148.8800,142.5100,143.7000,5606600
2006-05-24,143.1200,145.5900,140.4200,143.9200,8759600
2006-05-25,145.5600,149.2500,144.6800,147.3200,5611300
2006-05-26,150.0000,152.9400,149.4700,152.9400,5749700
2006-05-30,151.5500,151.9500,149.2500,149.8300,5217200
2006-05-31,151.3000,152.3900,149.1500,150.9500,5262200
2006-06-01,150.9200,153.5900,150.1900,153.5500,4206200
2006-06-02,154.9900,157.0000,153.6000,154.0900,4253400
2006-06-05,154.9500,156.2900,149.8500,150.4000,5400000
2006-06-06,150.6000,152.0600,147.5000,149.2400,6562400
2006-06-07,149.2500,152.5300,148.3000,149.9500,4319900
2006-06-08,149.4000,150.6700,144.5000,149.7600,7885500
2006-06-09,150.5800,152.1000,148.9900,150.4100,4407300
2006-06-12,150.5000,150.7200,145.0000,145.0000,5860300
2006-06-13,143.2500,145.5000,138.0100,139.2500,15679700
2006-06-14,140.8600,141.7646,136.7900,138.5000,10541300
2006-06-15,140.4000,145.1899,140.0700,144.1200,10870200
2006-06-16,143.3000,144.5900,142.6100,144.0000,6368000
2006-06-19,144.9000,145.7500,142.9500,143.7500,6517300
2006-06-20,144.6500,145.9900,143.5900,145.2600,5808700
2006-06-21,145.7700,150.3200,145.5000,149.8300,7645900
2006-06-22,149.0300,150.5000,146.9500,148.3100,4402000
2006-06-23,148.0400,149.4000,147.2100,147.9200,3488000
2006-06-26,148.9900,149.9500,148.1000,149.9000,3799600
2006-06-27,149.8000,150.8900,147.0000,147.1600,3666400
2006-06-28,147.4100,148.5000,145.0700,146.4900,4907100
2006-06-29,148.1000,152.2000,146.3500,152.2000,6656800
2006-06-30,152.2000,152.7200,149.5000,150.4300,5973300
2006-07-03,151.9300,152.7900,151.3400,152.4500,3250500
2006-07-05,151.3600,151.7000,150.0000,150.9500,4478600
2006-07-06,152.2900,152.3000,150.2000,150.5800,3441000
2006-07-07,150.0100,150.5000,148.4400,148.5100,3618700
2006-07-10,149.0000,150.4100,148.1600,148.8500,2946100
2006-07-11,148.4000,149.0000,146.5500,148.6700,3817200
2006-07-12,149.1000,149.2300,145.0700,145.2700,4300100
2006-07-13,143.7000,145.2000,142.1000,142.5500,6116700
2006-07-14,143.1000,143.5000,138.9700,140.1000,5659400
2006-07-17,140.1000,142.2700,139.2000,140.8700,4528700
2006-07-18,140.6200,142.4800,139.9000,142.3400,5874300
2006-07-19,142.7000,147.8500,142.7000,146.9700,6079400
2006-07-20,146.7000,147.8000,145.0000,145.1800,4264500
2006-07-21,145.0500,145.0600,141.8000,142.0400,4682400
2006-07-24,143.3000,147.5000,143.0600,146.9000,4610700
2006-07-25,146.9000,149.6700,145.3400,148.4900,4984000
2006-07-26,147.5000,148.8200,146.6900,147.3800,3326000
2006-07-27,148.7000,149.6300,147.5900,148.2600,4085900
2006-07-28,149.6500,152.3500,149.3300,151.7200,4752200
2006-07-31,151.6000,153.7300,150.6600,152.7500,4370000
2006-08-01,151.6800,151.7400,149.5900,151.2600,3468500
2006-08-02,150.2600,150.5000,147.5400,149.9000,6139300
2006-08-03,148.7500,153.1500,148.4700,152.1000,3854000
2006-08-04,154.0000,156.2900,152.1700,152.9900,4892300
2006-08-07,152.1200,154.8500,151.7600,152.6500,3029800
2006-08-08,152.6500,155.4000,150.4900,151.4500,6199900
2006-08-09,153.4000,153.7500,149.6000,150.0100,4234300
2006-08-10,149.5000,152.1200,148.5000,151.6300,3782100
2006-08-11,152.3500,152.8700,149.9900,151.1100,2576500
2006-08-14,152.4800,153.0100,149.4300,150.3700,3110900
2006-08-15,152.3800,153.9900,151.2100,152.6500,4907000
2006-08-16,153.9500,155.0500,152.7200,154.9900,3563900
2006-08-17,153.9000,156.8700,153.8500,154.4500,3365700
2006-08-18,154.4500,154.7500,153.0000,154.6800,2742100
2006-08-21,153.1600,154.2500,151.6400,153.8300,3731200
2006-08-22,154.3700,155.0100,153.0500,154.1500,3696600
2006-08-23,153.4100,154.7500,152.1500,152.7000,2811300
2006-08-24,153.5500,153.6000,150.7500,151.4000,3100000
2006-08-25,150.5800,151.4200,149.7500,150.0700,2476200
2006-08-28,148.2500,150.5400,147.8800,149.5300,4151000
2006-08-29,149.6000,149.7900,145.6600,147.0900,4939600
2006-08-30,147.2000,147.7600,146.4200,147.0600,2938000
2006-08-31,147.0700,148.7500,147.0700,148.6500,2834300
2006-09-01,148.7000,149.4300,147.1300,149.1400,3453100
2006-09-05,149.7500,151.5100,149.0500,151.2800,3576000
2006-09-06,150.4000,151.4400,149.9200,150.6700,2962200
2006-09-07,149.6800,150.6800,148.3500,148.5700,3577600
2006-09-08,149.2500,151.0000,147.5200,149.8000,3277400
2006-09-11,149.2500,151.2300,149.1500,151.0000,3134200
2006-09-12,155.2300,159.7500,154.7100,158.2900,10644400
2006-09-13,157.7000,162.2600,156.8100,160.8600,7605900
2006-09-14,159.7800,163.1800,159.5200,162.5200,5496800
2006-09-15,162.5000,163.7500,161.5200,162.7100,6845100
2006-09-18,162.0200,164.8000,162.0000,163.2200,5733300
2006-09-19,163.0000,164.2200,162.3100,163.3900,4851400
2006-09-20,166.0000,167.1600,164.2280,166.6000,6403800
2006-09-21,167.5000,169.6900,165.8600,167.1500,8052600
2006-09-22,166.9500,168.3300,165.7600,167.5200,5103900
2006-09-25,167.9000,169.4200,167.0000,168.6900,4780000
2006-09-26,167.9400,169.9200,167.0200,168.6800,6095300
2006-09-27,168.9300,169.9000,167.2500,169.0000,5185300
2006-09-28,168.9500,170.0000,167.8000,170.0000,4413800
2006-09-29,170.0500,171.1500,169.1000,169.1700,4394400
2006-10-02,168.5100,171.4500,168.5100,170.6900,4143700
2006-10-03,170.4400,174.4000,170.1001,174.2000,5823500
2006-10-04,173.4600,176.6600,173.3100,176.5600,8069400
2006-10-05,175.6400,176.5200,174.6900,175.5000,5749400
2006-10-06,174.3200,176.0000,173.8000,175.6500,4898200
2006-10-09,175.4000,177.4900,175.3200,177.4500,3985500
2006-10-10,177.0500,179.8500,176.7900,178.8600,6559900
2006-10-11,177.3000,178.9700,176.7500,178.9700,5615300
2006-10-12,179.2700,181.9200,178.6100,181.5100,5754200
2006-10-13,181.2100,183.9600,180.6500,183.8500,5163300
2006-10-16,183.8200,185.4800,183.0900,185.2200,4699100
2006-10-17,184.2200,184.7100,182.1400,183.0700,5867200
2006-10-18,184.0700,184.6500,181.8500,182.6200,6127000
2006-10-19,181.2500,182.6300,179.9000,180.0500,5560400
2006-10-20,179.7200,180.6900,178.8500,180.4000,4206600
2006-10-23,180.2300,184.8700,180.2100,184.7000,4695800
2006-10-24,184.5200,188.2500,184.4000,187.8400,5516100
2006-10-25,188.6400,189.6900,187.1600,188.6100,5224400
2006-10-26,189.2000,193.6000,188.2900,193.3800,5732100
2006-10-27,193.2300,193.2300,188.3900,188.6700,5703200
2006-10-30,188.0000,190.5500,186.7000,189.7500,5354900
2006-10-31,190.0000,191.0200,188.8800,189.7900,4548300
2006-11-01,191.0000,192.2100,184.7500,185.0000,7731800
2006-11-02,184.5100,187.7900,182.7000,187.3900,6191000
2006-11-03,188.9000,188.9500,185.3000,187.1300,4153100
2006-11-06,187.6800,191.7000,187.6800,190.0000,4639000
2006-11-07,190.2000,191.4200,188.5600,188.6800,3697900
2006-11-08,187.6500,189.9200,186.5000,188.7700,3989800
2006-11-09,188.4000,189.0000,184.7800,184.7800,4488400
2006-11-10,185.4600,187.0700,184.6000,187.0600,3319800
2006-11-13,187.6500,189.8000,187.2300,187.7300,3382300
2006-11-14,188.4000,190.9400,185.4000,190.3600,4702800
2006-11-15,190.3700,194.3200,189.8400,193.1100,5090900
2006-11-16,194.0800,196.8000,194.0000,196.7200,4784000
2006-11-17,195.3600,197.0000,194.8800,195.0400,3397300
2006-11-20,195.3900,198.1100,195.0300,197.4500,3344800
2006-11-21,199.0000,199.8900,198.2900,199.7600,3447600
2006-11-22,200.0000,202.4700,199.9900,202.2900,3057200
2006-11-24,200.2300,203.3500,199.1500,201.6000,1978600
2006-11-27,201.3500,202.1000,193.1100,193.1100,6328200
2006-11-28,193.0000,197.4900,191.5000,197.1200,5864900
2006-11-29,199.1700,199.4500,193.0600,196.2200,5915000
2006-11-30,195.4000,196.4500,193.1800,194.8000,4082500
2006-12-01,195.7000,196.4300,191.5200,194.5000,4820900
2006-12-04,195.6500,200.0833,195.3900,200.0500,4259100
2006-12-05,199.7000,202.2500,198.2100,201.6100,3733000
2006-12-06,202.0000,205.0500,201.0000,205.0000,4133200
2006-12-07,206.3900,206.7000,200.0000,200.2000,5237500
2006-12-08,200.5000,205.2600,200.0000,205.1000,4968600
2006-12-11,205.5000,205.5000,201.8400,202.5200,5905800
2006-12-12,200.4100,203.8500,198.4400,200.0000,8926200
2006-12-13,200.7200,201.7800,198.0000,198.3100,5823000
2006-12-14,199.2000,200.8000,197.6300,200.1300,5081500
2006-12-15,200.6100,201.9500,199.8000,199.8400,5451400
2006-12-18,200.5500,203.5900,199.6400,203.2400,6018800
2006-12-19,201.9800,202.6700,200.4300,201.2400,4865700
2006-12-20,202.1500,204.3100,201.2400,201.3700,4336800
2006-12-21,202.0400,202.6900,197.7000,198.1000,4661800
2006-12-22,199.1000,199.1500,195.6600,198.0900,3500600
2006-12-26,198.9000,200.6000,198.2900,199.8600,2575600
2006-12-27,199.8600,202.2900,199.7200,201.9500,2887200
2006-12-28,202.3300,202.4800,199.7600,200.8000,2395600
2006-12-29,200.9300,202.4000,199.3200,199.3500,2762500
2007-01-03,200.6000,203.3200,197.8200,200.7200,6494900
2007-01-04,200.4500,200.6700,198.0700,198.8500,6460200
2007-01-05,198.4300,200.0000,197.9000,199.0500,5892900
2007-01-08,199.0500,203.9500,198.1000,203.7300,7851000
2007-01-09,203.5400,204.9000,202.0000,204.0800,7147100
2007-01-10,202.4000,208.4400,201.5000,208.1100,8025700
2007-01-11,208.3400,213.1700,207.6000,211.8800,9039400
2007-01-12,212.0500,214.2200,210.4000,213.9900,6618900
2007-01-16,200.0000,215.1300,200.0000,213.5900,5846600
2007-01-17,212.2000,214.0900,210.8500,213.2300,5306300
2007-01-18,213.7500,214.8100,209.1000,209.3300,6423200
2007-01-19,209.0800,211.4400,208.8400,210.2900,5333700
2007-01-22,211.0900,213.2500,209.6000,212.9700,4980700
2007-01-23,212.8200,213.4200,210.6500,212.6400,6293400
2007-01-24,213.5100,220.1700,213.0300,220.1000,6386800
2007-01-25,219.8300,220.5100,212.5100,213.0700,7853800
2007-01-26,214.5600,214.9000,210.6000,213.5000,7458200
2007-01-29,213.9000,215.0800,210.1300,211.0400,5890700
2007-01-30,211.5000,212.3100,208.3700,208.7800,6001000
2007-01-31,208.3000,212.7500,207.2900,212.1600,7235100
2007-02-01,213.2500,213.9000,209.7300,212.0000,5734500
2007-02-02,211.0000,213.9000,211.0000,213.4300,3527000
2007-02-05,213.1400,213.7200,211.5000,212.5500,2995700
2007-02-06,213.2900,215.8600,212.7000,214.6500,3803100
2007-02-07,215.0300,215.8500,213.1000,213.5500,3621700
2007-02-08,212.4000,215.2100,209.8100,213.9000,5410500
2007-02-09,215.7700,219.2600,210.5800,213.2800,9109300
2007-02-12,213.7500,214.0000,209.8700,211.1300,5384400
2007-02-13,212.5000,213.3000,210.4700,212.5300,4022000
2007-02-14,213.7000,219.1000,212.7900,217.4000,7696400
2007-02-15,217.9400,218.8400,216.4100,216.8200,3627200
2007-02-16,215.9600,217.5000,215.0200,216.9200,3118500
2007-02-20,218.3300,221.9000,215.9700,220.9400,6225500
2007-02-21,219.2500,221.5000,218.1600,220.1500,5225500
2007-02-22,221.0000,222.7500,218.0000,218.9700,4273400
2007-02-23,219.1600,219.8000,215.5500,216.5000,5507400
2007-02-26,217.9900,218.3700,212.6600,214.0000,5552700
2007-02-27,208.5500,210.4000,194.6500,199.7600,18817600
2007-02-28,200.4000,203.8500,197.7900,201.7500,15940000
2007-03-01,196.0000,202.7000,194.0800,199.6600,14141300
2007-03-02,198.2100,200.9200,195.5900,195.6700,9842200
2007-03-05,193.0500,197.4900,189.8500,190.0000,13391800
2007-03-06,194.7500,198.2000,193.7000,197.3700,10796300
2007-03-07,197.4800,199.0000,195.5000,195.5900,8459500
2007-03-08,198.1700,202.0200,198.0000,199.9400,10789400
2007-03-09,202.9500,202.9900,198.8600,201.7000,7676900
2007-03-12,200.0000,202.8900,198.8600,202.6000,9623200
2007-03-13,204.1500,208.5600,198.5200,199.0300,31973100
2007-03-14,200.0000,202.1600,197.5400,200.1500,20394300
2007-03-15,200.0000,202.3700,199.5000,200.8900,9741600
2007-03-16,200.9100,201.0500,198.2700,199.0000,10875200
2007-03-19,201.9000,202.5000,200.4400,202.4400,8186200
2007-03-20,202.4900,204.4300,202.0000,204.0000,6641900
2007-03-21,205.8900,211.5100,204.1600,210.9500,10934100
2007-03-22,211.6000,211.7500,209.2900,210.0800,8016100
2007-03-23,209.8300,211.8900,209.7100,211.8900,5106800
2007-03-26,212.0100,212.2200,209.3000,211.7300,6525100
2007-03-27,210.8300,211.7300,209.7400,209.8700,4806100
2007-03-28,207.9600,208.6700,206.1900,206.7600,7991200
2007-03-29,208.0900,208.8900,206.3000,207.2000,6380800
2007-03-30,207.3600,209.0300,204.7000,206.6300,5177000
2007-04-02,207.4500,207.6800,203.2900,205.6500,5797000
2007-04-03,207.0000,209.7500,206.4700,209.7500,5015300
2007-04-04,209.4500,209.9500,208.2100,208.7900,4141600
2007-04-05,208.5000,208.5000,207.4100,207.9300,3010800
2007-04-09,208.5700,209.8700,207.4500,208.9400,3610500
2007-04-10,208.3000,209.8100,208.2100,209.0500,3002700
2007-04-11,208.7000,208.8700,206.6100,206.9300,5550400
2007-04-12,206.2500,207.5200,205.3900,207.0500,3946200
2007-04-13,207.1000,207.9500,205.6100,206.5000,4320400
2007-04-16,208.8500,215.2300,208.1200,214.5200,10003000
2007-04-17,215.1500,216.8700,213.5400,214.9000,6064400
2007-04-18,214.1000,218.5400,213.9700,216.7500,6077200
2007-04-19,215.2000,221.7100,214.8000,218.9400,8880000
2007-04-20,220.7400,222.1900,218.3700,220.0000,7393900
2007-04-23,221.0000,223.9800,220.4800,222.4200,5816300
2007-04-24,222.7500,223.2400,218.7100,220.7200,6724800
2007-04-25,221.7500,226.0500,220.1000,225.6000,7627000
2007-04-26,225.9000,226.6100,224.1700,224.8100,4730800
2007-04-27,223.5000,225.7100,222.9900,224.2800,3597400
2007-04-30,224.3600,224.9800,218.4800,218.6100,5484500
2007-05-01,219.0800,219.9100,215.3500,218.5800,6295500
2007-05-02,218.0000,221.9200,217.4500,219.4900,4859500
2007-05-03,220.4500,221.9300,218.5500,221.5600,4414600
2007-05-04,222.6000,227.3400,221.4300,227.3400,5632300
2007-05-07,227.0000,229.9000,225.6000,227.2200,4637000
2007-05-08,225.9100,225.9900,222.9600,224.9500,4879700
2007-05-09,224.0100,227.6800,223.3500,226.5700,5195100
2007-05-10,225.5000,226.9800,222.9500,223.1000,4963100
2007-05-11,223.9100,227.5500,223.6000,227.5000,4956100
2007-05-14,228.0300,229.0000,225.3500,226.1800,4761900
2007-05-15,226.1900,228.3300,224.2600,224.3800,5771800
2007-05-16,225.5900,227.9600,224.5200,227.1100,5161400
2007-05-17,226.8600,227.9300,225.2500,227.3800,4185200
2007-05-18,228.5500,231.2200,227.9500,230.3400,6726900
2007-05-21,230.5800,231.6900,228.5600,229.2300,7778600
2007-05-22,229.7900,231.6600,228.7500,230.7100,3568400
2007-05-23,231.0000,232.4100,228.4300,228.5400,4276600
2007-05-24,229.3700,230.7500,225.0500,225.6800,6211000
2007-05-25,226.6000,226.9500,224.1900,225.5300,4068800
2007-05-29,226.2500,228.9000,226.0300,228.4400,3734700
2007-05-30,226.2500,232.0000,225.6000,232.0000,5393000
2007-05-31,232.2100,233.9700,230.0900,230.8200,4578100
2007-06-01,232.0900,232.8900,229.5900,230.7100,4093200
2007-06-04,230.0000,230.6500,227.9400,229.7100,3411600
2007-06-05,229.3600,230.3300,228.2500,229.3600,3676600
2007-06-06,227.7700,227.9400,224.8500,227.3500,4411400
2007-06-07,226.2900,227.4200,219.3400,220.0500,8363600
2007-06-08,220.1000,225.0700,218.7500,225.0600,5903000
2007-06-11,225.6000,227.5700,224.1300,227.1600,4285600
2007-06-12,226.9000,231.1200,225.5800,227.8500,7474500
2007-06-13,229.0000,233.6400,228.0000,233.6400,7359000
2007-06-14,227.3700,229.3000,225.0100,225.7500,14381600
2007-06-15,227.3300,228.4700,226.0000,226.1900,7430400
2007-06-18,226.6500,227.5400,224.8000,226.9700,4370200
2007-06-19,226.1600,229.5700,225.4900,229.4700,4580200
2007-06-20,229.7500,230.3300,225.7200,225.8900,5831400
2007-06-21,225.9800,226.9000,222.2000,226.9000,8340800
2007-06-22,226.1400,226.7900,220.2700,222.4000,9778800
2007-06-25,221.0000,223.1700,215.0500,216.7400,11566700
2007-06-26,217.4100,219.3600,214.1700,214.1700,9711500
2007-06-27,213.9100,219.8000,212.5600,219.3300,9018600
2007-06-28,219.7500,221.4700,217.6700,218.9600,5980200
2007-06-29,219.5500,220.4400,213.6900,216.7500,7853800
2007-07-02,217.5000,219.6500,216.0000,219.1800,5019900
2007-07-03,220.3400,224.9000,219.9900,224.5500,4676800
2007-07-05,224.2900,224.2900,221.2000,221.3200,5385600
2007-07-06,220.7600,224.2200,220.7000,223.6400,4122400
2007-07-09,223.0200,225.7700,222.5090,223.3000,3998900
2007-07-10,220.9900,222.7000,216.5200,217.0800,7960500
2007-07-11,216.9800,219.0000,214.6500,216.7200,8924700
2007-07-12,218.4700,220.2900,216.7200,220.2900,6072900
2007-07-13,220.0600,222.8200,219.2000,222.1800,5605300
2007-07-16,221.8700,223.4500,219.4600,220.4000,4654500
2007-07-17,221.7400,222.1200,218.6500,219.4000,5582200
2007-07-18,216.0300,218.5200,212.3400,214.9900,11664000
2007-07-19,217.0800,217.5000,210.0300,211.6900,9461900
2007-07-20,211.1700,211.9700,204.7900,205.9400,14540900
2007-07-23,207.1600,207.8800,204.0700,205.0400,7760400
2007-07-24,202.6300,204.5600,196.7700,198.1500,12344500
2007-07-25,199.8000,203.7500,197.7800,203.1600,13933200
2007-07-26,198.0000,199.8900,189.0000,195.1200,22690900
2007-07-27,194.6700,196.8400,190.5100,192.6500,17054700
2007-07-30,194.5200,197.6000,192.4500,195.7400,12195100
2007-07-31,198.5500,198.9900,187.2500,188.3400,14744900
2007-08-01,187.0300,189.1000,182.8500,189.0000,16284300
2007-08-02,189.1500,192.4800,185.0000,187.4600,13133400
2007-08-03,185.4100,186.8400,179.6800,179.6800,19828300
2007-08-06,179.2000,187.8600,175.0000,187.7900,18867300
2007-08-07,186.5800,194.6400,185.3900,191.2500,22763100
2007-08-08,192.0400,198.5000,188.7600,193.3000,20622000
2007-08-09,186.1600,190.6500,180.7900,182.2500,20868400
2007-08-10,178.6500,184.4100,175.5700,180.5000,20278700
2007-08-13,185.0100,187.2500,176.6100,177.5000,15296400
2007-08-14,178.6000,178.7800,169.0000,169.7500,26255900
2007-08-15,169.0000,173.5200,163.8300,164.9000,22268000
2007-08-16,163.1000,171.4100,157.3800,169.8500,31328800
2007-08-17,178.1200,180.8600,170.5000,175.0000,26741100
2007-08-20,176.0200,176.3900,170.1200,172.7600,13174400
2007-08-21,172.5000,177.3000,170.0000,175.4800,11796100
2007-08-22,177.5200,180.0500,174.2900,177.8900,13427000
2007-08-23,179.7900,180.8800,175.9200,177.5000,10549400
2007-08-24,176.7700,180.2600,175.6000,179.7300,8935300
2007-08-27,179.3300,180.0500,177.2600,177.9500,6664000
2007-08-28,175.5000,176.1300,170.2500,170.9500,11610600
2007-08-29,172.3800,174.4500,167.9200,173.7200,12797500
2007-08-30,169.9600,173.4300,169.7900,171.3800,9559600
2007-08-31,175.6500,178.1000,173.8700,176.0100,11023700
2007-09-04,176.1800,183.7000,176.1800,180.8000,10161800
2007-09-05,179.6800,179.7900,176.9000,177.8100,8987600
2007-09-06,178.5000,179.7100,175.3600,179.1800,9250600
2007-09-07,176.4000,181.0500,175.0000,178.9800,15144300
2007-09-10,180.5000,186.0700,178.5000,183.6100,12989300
2007-09-11,185.5000,187.0000,182.5000,183.5000,11334500
2007-09-12,183.1400,184.2500,181.7000,182.5300,7737700
2007-09-13,183.7500,196.0400,183.7200,188.4700,11292300
2007-09-14,186.9500,191.0000,185.5900,190.5900,9337600
2007-09-17,189.1500,189.5000,186.3400,187.6100,7751300
2007-09-18,190.8000,200.7600,187.4100,200.5000,22107700
2007-09-19,203.4900,207.0000,203.0000,205.5000,23115400
2007-09-20,210.9400,211.0000,203.4400,203.5300,27435100
2007-09-21,205.5700,210.3554,203.5300,209.9800,18187700
2007-09-24,210.9900,214.9000,207.7100,210.4300,13439800
2007-09-25,209.0000,213.0700,208.8100,210.9000,11727900
2007-09-26,212.4200,216.2700,210.8000,214.6100,10681000
2007-09-27,215.4500,218.3800,214.1900,216.7800,8330100
2007-09-28,215.7600,218.6700,215.2500,216.7400,6156400
2007-10-01,215.4100,223.6200,215.4000,222.9800,9905600
2007-10-02,223.2500,228.5000,222.1100,228.0200,9419800
2007-10-03,226.2500,230.6300,225.6700,227.3500,10121400
2007-10-04,227.5500,229.2500,223.8900,225.9500,10039900
2007-10-05,227.1100,229.7200,225.9600,228.5000,7327700
2007-10-08,227.5100,229.3500,226.2600,226.9600,4142600
2007-10-09,227.8000,239.7000,226.2000,239.2000,15123700
2007-10-10,238.4500,239.0300,234.9000,235.9400,9685200
2007-10-11,239.0200,239.0200,226.0500,229.0100,12887100
2007-10-12,230.6300,234.2000,229.7300,233.5600,6544800
2007-10-15,233.2500,234.3100,227.4200,229.3400,7024200
2007-10-16,227.8600,228.0000,223.2000,224.8300,7415500
2007-10-17,227.4000,230.4800,223.0800,227.6200,9189000
2007-10-18,224.9000,228.3100,224.2200,227.8500,6499200
2007-10-19,226.1500,227.4700,217.6000,217.6900,13106800
2007-10-22,216.5200,224.2500,213.0000,222.1800,12163500
2007-10-23,223.6300,225.8700,220.9100,223.7600,8176600
2007-10-24,222.7600,225.8200,215.8000,225.1200,12650800
2007-10-25,224.1100,230.0000,221.8100,226.6600,12088700
2007-10-26,232.8600,236.9900,229.3600,235.9200,9389300
2007-10-29,236.2200,244.9800,235.0700,243.8100,9892400
2007-10-30,241.5000,246.4000,239.4500,240.3300,10453400
2007-10-31,240.3600,250.7000,240.0000,247.9200,14384600
2007-11-01,243.5500,244.4100,238.7500,240.2100,12579000
2007-11-02,241.8000,241.8000,223.4400,229.6000,25177900
2007-11-05,220.0000,224.9000,212.8000,218.3900,21377900
2007-11-06,221.7400,224.0700,213.5900,223.1600,15570500
2007-11-07,218.9000,221.7900,213.1600,214.1800,13210300
2007-11-08,213.6700,218.0000,201.5700,209.9400,20301400
2007-11-09,202.5700,218.5900,202.5700,211.3300,16979700
2007-11-12,210.9000,221.1900,208.2400,214.7100,14406900
2007-11-13,220.9400,233.0400,218.3400,233.0400,17393800
2007-11-14,239.9700,240.0500,231.0400,233.3100,13943300
2007-11-15,230.0100,233.6900,223.7400,227.0200,10243100
2007-11-16,228.2600,229.5700,222.5700,225.2500,10083400
2007-11-19,223.5200,228.4000,216.6200,220.5400,11007900
2007-11-20,220.4000,226.2300,213.5000,217.4800,13433000
2007-11-21,213.5500,215.2700,206.4400,209.5000,14874300
2007-11-23,212.5200,216.4800,211.8000,216.4800,4737100
2007-11-26,214.8100,217.4500,205.4200,207.4500,9815200
2007-11-27,209.5100,213.9800,206.1901,213.3300,11946400
2007-11-28,217.5800,227.8600,214.6900,227.5200,15710600
2007-11-29,226.3200,228.3100,222.5000,224.3800,9774200
2007-11-30,232.6500,234.2200,224.7700,226.6400,11878600
2007-12-03,225.9000,229.3500,223.6000,226.8900,6800300
